"gene","trans","speciesMatch","chr","five_prime_UTR","three_prime_UTR","evalue","bitScore","rawValue","percentMatch","other","proteinMatch"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",0,3515,2482,92.345,2292,"OQU75700"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",2.96e-64,250,174,92.529,161,"OQU75700"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",0,3195,2195,92.938,2040,"OQU75699"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",8.17e-70,268,241,87.967,212,"OQU75699"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",2.96e-64,250,174,92.529,161,"OQU75699"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",0,3195,2195,92.938,2040,"OQU75698"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",8.17e-70,268,241,87.967,212,"OQU75698"
"Zm00001d045551","Zm00001d045551_T004","sorghum","9","26531799","26540135",2.96e-64,250,174,92.529,161,"OQU75698"
"Zm00001d045551","Zm00001d045551_T004","setaria","9","26531799","26540135",0,2959,2575,87.612,2256,"KQL08990"
"Zm00001d045551","Zm00001d045551_T004","brachypodium","9","26531799","26540135",0,2074,3010,79.369,2389,"KQK19747"
"Zm00001d045551","Zm00001d045551_T004","brachypodium","9","26531799","26540135",2.37e-40,171,177,84.181,149,"KQK19747"
"Zm00001d045551","Zm00001d045551_T004","rice","9","26531799","26540135",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T004","rice","9","26531799","26540135",0,915,1207,80.613,973,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T004","rice","9","26531799","26540135",3.13e-24,117,102,87.255,89,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,3277,2335,92.163,2152,"OQU75702"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,3277,2335,92.163,2152,"OQU75703"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,3277,2335,92.163,2152,"OQU75704"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,3277,2335,92.163,2152,"OQU75705"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,2880,2065,92.01,1900,"OQU75699"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,2880,2065,92.01,1900,"OQU75701"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,2880,2065,92.01,1900,"OQU75700"
"Zm00001d045551","Zm00001d045551_T011","sorghum","9","26531818","26540018",0,2880,2065,92.01,1900,"OQU75698"
"Zm00001d045551","Zm00001d045551_T011","setaria","9","26531818","26540018",0,2431,2250,86.489,1946,"KQL08990"
"Zm00001d045551","Zm00001d045551_T011","brachypodium","9","26531818","26540018",0,1319,1959,79.173,1551,"KQK19747"
"Zm00001d045551","Zm00001d045551_T011","brachypodium","9","26531818","26540018",0,680,762,82.94,632,"KQK19747"
"Zm00001d045551","Zm00001d045551_T011","rice","9","26531818","26540018",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2693,1890,92.434,1747,"OQU75702"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2693,1890,92.434,1747,"OQU75703"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2693,1890,92.434,1747,"OQU75704"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2693,1890,92.434,1747,"OQU75705"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2298,1620,92.284,1495,"OQU75699"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2298,1620,92.284,1495,"OQU75701"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2298,1620,92.284,1495,"OQU75700"
"Zm00001d045551","Zm00001d045551_T017","sorghum","9","26531820","26539668",0,2298,1620,92.284,1495,"OQU75698"
"Zm00001d045551","Zm00001d045551_T017","setaria","9","26531820","26539668",0,1864,1795,85.627,1537,"KQL08990"
"Zm00001d045551","Zm00001d045551_T017","brachypodium","9","26531820","26539668",0,1445,2506,77.494,1942,"KQK19747"
"Zm00001d045551","Zm00001d045551_T017","rice","9","26531820","26539668",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2863,1990,92.663,1844,"OQU75702"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2863,1990,92.663,1844,"OQU75703"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2863,1990,92.663,1844,"OQU75704"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2863,1990,92.663,1844,"OQU75705"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2555,1773,92.668,1643,"OQU75699"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2555,1773,92.668,1643,"OQU75701"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2555,1773,92.668,1643,"OQU75700"
"Zm00001d045551","Zm00001d045551_T027","sorghum","9","26531820","26539885",0,2555,1773,92.668,1643,"OQU75698"
"Zm00001d045551","Zm00001d045551_T027","setaria","9","26531820","26539885",0,2115,1948,86.448,1684,"KQL08990"
"Zm00001d045551","Zm00001d045551_T027","brachypodium","9","26531820","26539885",0,1323,2015,78.859,1589,"KQK19747"
"Zm00001d045551","Zm00001d045551_T027","brachypodium","9","26531820","26539885",1.51e-40,171,177,84.181,149,"KQK19747"
"Zm00001d045551","Zm00001d045551_T027","rice","9","26531820","26539885",0,1007,1283,81.138,1041,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,3384,2326,92.949,2162,"OQU75702"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,3384,2326,92.949,2162,"OQU75703"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,3384,2326,92.949,2162,"OQU75704"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,3384,2326,92.949,2162,"OQU75705"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,2988,2056,92.899,1910,"OQU75699"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,2988,2056,92.899,1910,"OQU75701"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,2988,2056,92.899,1910,"OQU75700"
"Zm00001d045551","Zm00001d045551_T007","sorghum","9","26531803","26540018",0,2988,2056,92.899,1910,"OQU75698"
"Zm00001d045551","Zm00001d045551_T007","setaria","9","26531803","26540018",0,2488,2232,86.962,1941,"KQL08990"
"Zm00001d045551","Zm00001d045551_T007","brachypodium","9","26531803","26540018",0,1914,2946,78.785,2321,"KQK19747"
"Zm00001d045551","Zm00001d045551_T007","rice","9","26531803","26540018",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T006","sorghum","9","26531803","26539680",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T006","setaria","9","26531803","26539680",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T006","brachypodium","9","26531803","26539680",0,1930,2955,78.849,2330,"KQK19747"
"Zm00001d045551","Zm00001d045551_T006","rice","9","26531803","26539680",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T039","sorghum","9","26531825","26540111",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T039","setaria","9","26531825","26540111",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T039","brachypodium","9","26531825","26540111",0,1930,2955,78.849,2330,"KQK19747"
"Zm00001d045551","Zm00001d045551_T039","rice","9","26531825","26540111",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T031","sorghum","9","26531820","26540041",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T031","setaria","9","26531820","26540041",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T031","brachypodium","9","26531820","26540041",0,1930,2955,78.849,2330,"KQK19747"
"Zm00001d045551","Zm00001d045551_T031","rice","9","26531820","26540041",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T026","sorghum","9","26531820","26539830",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T026","setaria","9","26531820","26539830",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T026","brachypodium","9","26531820","26539830",0,1930,2955,78.849,2330,"KQK19747"
"Zm00001d045551","Zm00001d045551_T026","rice","9","26531820","26539830",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3768,2654,92.427,2453,"OQU75702"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75702"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3768,2654,92.427,2453,"OQU75703"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75703"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3506,2413,92.913,2242,"OQU75704"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",7.17e-70,268,241,87.967,212,"OQU75704"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75704"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3506,2413,92.913,2242,"OQU75705"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",7.17e-70,268,241,87.967,212,"OQU75705"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75705"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3459,2437,92.409,2252,"OQU75699"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75699"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3459,2437,92.409,2252,"OQU75698"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75698"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3197,2196,92.942,2041,"OQU75701"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",7.17e-70,268,241,87.967,212,"OQU75701"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75701"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",0,3197,2196,92.942,2041,"OQU75700"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",7.17e-70,268,241,87.967,212,"OQU75700"
"Zm00001d045551","Zm00001d045551_T034","sorghum","9","26531820","26540094",2.6e-64,250,174,92.529,161,"OQU75700"
"Zm00001d045551","Zm00001d045551_T034","setaria","9","26531820","26540094",0,2680,2376,87.247,2073,"KQL08990"
"Zm00001d045551","Zm00001d045551_T034","brachypodium","9","26531820","26540094",0,1740,2409,79.992,1927,"KQK19747"
"Zm00001d045551","Zm00001d045551_T034","brachypodium","9","26531820","26540094",2.08e-40,171,177,84.181,149,"KQK19747"
"Zm00001d045551","Zm00001d045551_T034","rice","9","26531820","26540094",0,1007,1283,81.138,1041,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T034","rice","9","26531820","26540094",0,765,1008,80.655,813,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T034","rice","9","26531820","26540094",2.75e-24,117,102,87.255,89,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,3387,2338,92.857,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,3387,2338,92.857,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,3387,2338,92.857,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,3387,2338,92.857,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,2990,2068,92.795,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,2990,2068,92.795,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,2990,2068,92.795,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T028","sorghum","9","26531820","26539985",0,2990,2068,92.795,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T028","setaria","9","26531820","26539985",0,2503,2253,86.906,1958,"KQL08990"
"Zm00001d045551","Zm00001d045551_T028","brachypodium","9","26531820","26539985",0,1921,2958,78.803,2331,"KQK19747"
"Zm00001d045551","Zm00001d045551_T028","rice","9","26531820","26539985",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T047","sorghum","9","26532321","26539678",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T047","setaria","9","26532321","26539678",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T047","brachypodium","9","26532321","26539678",0,1688,2362,79.89,1887,"KQK19747"
"Zm00001d045551","Zm00001d045551_T047","rice","9","26532321","26539678",0,1066,1336,81.362,1087,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T059","sorghum","9","26532321","26540018",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T059","setaria","9","26532321","26540018",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T059","brachypodium","9","26532321","26540018",0,1688,2362,79.89,1887,"KQK19747"
"Zm00001d045551","Zm00001d045551_T059","rice","9","26532321","26540018",0,1066,1336,81.362,1087,"Os06t0111600-01"
